"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-06-01","2009-06-30",604790,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-07-01","2009-07-31",533240,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-08-01","2009-08-31",714198,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-09-01","2009-09-30",335315,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-10-01","2009-10-31",792730,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-11-01","2009-11-30",2713950,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-12-01","2009-12-31",4704560,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-01-01","2010-01-31",4024714,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-02-01","2010-02-28",2948156,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-03-01","2010-03-31",3539259,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-04-01","2010-04-30",2297818,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-05-01","2010-05-31",706103,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-06-01","2010-06-30",276897,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-07-01","2010-07-31",48371,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-08-01","2010-08-31",235670,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-09-01","2010-09-30",279413,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-10-01","2010-10-31",562448,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-11-01","2010-11-30",3784147,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2010-12-01","2010-12-31",4887384,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2011-01-01","2011-01-31",4731048,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2011-02-01","2011-02-28",2318967,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2011-03-01","2011-03-31",3440848,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2011-04-01","2011-04-30",2817992,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2011-05-01","2011-05-31",1567251,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2011-06-01","2011-06-30",331430,"China Sources, Gro Intelligence"
