"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2026-01-01","2026-12-31",1423255201.9999998,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2027-01-01","2027-12-31",1421809059.0000002,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2028-01-01","2028-12-31",1420045580,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2029-01-01","2029-12-31",1417974640,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2030-01-01","2030-12-31",1415605906,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2031-01-01","2031-12-31",1412946005,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2032-01-01","2032-12-31",1410012866,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2033-01-01","2033-12-31",1406810379,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2034-01-01","2034-12-31",1403314815,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2035-01-01","2035-12-31",1399547500,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2036-01-01","2036-12-31",1395546723.0000002,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2037-01-01","2037-12-31",1391338420,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2038-01-01","2038-12-31",1386952006,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2039-01-01","2039-12-31",1382367124,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2040-01-01","2040-12-31",1377556938,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2041-01-01","2041-12-31",1372522398,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2042-01-01","2042-12-31",1367267104,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2043-01-01","2043-12-31",1361737251.9999998,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2044-01-01","2044-12-31",1355912820,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2045-01-01","2045-12-31",1349756900.9999998,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2046-01-01","2046-12-31",1343210240,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2047-01-01","2047-12-31",1336262908,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2048-01-01","2048-12-31",1328873607,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2049-01-01","2049-12-31",1321004205,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2050-01-01","2050-12-31",1312636325,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2051-01-01","2051-12-31",1303756600,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2052-01-01","2052-12-31",1294381091,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2053-01-01","2053-12-31",1284539877,"FAO, Gro Intelligence"
